PodcastName,Epizoda,EpisodeUUID,Měsíc,RedCircle_Downloads,PodcastUUID
Nová vlna,Podivnější než fikce – Vendula Kreplová | Z-ai-mavý zločin,721db5ea-9122-4de1-9b91-e065361b4189,2026-06,13,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Rizikové povolání – Tereza Kovanicová | Z-ai-mavý zločin,f9673524-6160-4070-ad8a-88b7f8e62c31,2026-06,13,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 4: Pohřbeni zaživa,2392921a-2a28-4e5f-b49b-4e2e1b6c0583,2026-06,12,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 5: Na prahu pravěkého světa,2a9fee6e-7a0c-4694-948f-b4b9a519fbc2,2026-06,12,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 3: V pohádkovém světě,6db6aafb-0cda-46b5-92a6-49a66feb0c91,2026-06,12,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 2: Na pravěkém hřbitově,c96086d5-9145-40ae-aeb9-23c5d73cde0b,2026-06,12,122228e9-4fc6-4674-b257-cf90262939ea
Historie mezi řádky,Edvard Beneš – padouch nebo hrdina? I. část,8d8f31a9-7e24-4067-8a1a-046c01625b58,2026-06,10,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Historie mezi řádky,Španělská občanská válka,cf65bf9b-7686-4849-893a-aa027cb794c2,2026-06,9,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 7: Ve světě karbonu,52f40292-dca2-4cc2-9110-bc7a856c0452,2026-06,8,122228e9-4fc6-4674-b257-cf90262939ea
Poezie v rytmu,A přece! – Otokar Fischer | Mozaika české poezie: Hlasy a otázky,6fa25449-9143-4377-b036-7d7dc28676b4,2026-06,8,673d659a-c4a1-4257-aed0-c91ba28db9f4
Pestrá země,Arnošt Lustig 100 let – Eva Lustigová | Pestrá země: Rozhovor ke 100. výročí,8a4732e6-6b00-4673-9483-03027a617873,2026-06,8,db34815d-cb0d-4955-b702-876ab545034b
Historie mezi řádky,Poslední svobodné volby,e5c42804-be3d-469b-a5a9-06d18754694b,2026-06,7,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Historie mezi řádky,Samostatná Ukrajina,f517b010-08fa-4162-90aa-c6f0cc69dc68,2026-06,7,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 38: Staropražan vypravuje,02113655-6924-45f3-ba05-5823600c698f,2026-06,6,122228e9-4fc6-4674-b257-cf90262939ea
Poezie v rytmu,Toman a lesní panna – František Ladislav Čelakovský | Mozaika české poezie: Příběhy a obrazy,4b24da3e-db27-4a4c-9d28-e2aac4507344,2026-06,6,673d659a-c4a1-4257-aed0-c91ba28db9f4
Poezie v rytmu,Já nejsem vichr – Otokar Fischer | Mozaika české poezie: Hlasy a otázky,948a5dec-36db-48c1-b3e5-bd0b1e067659,2026-06,6,673d659a-c4a1-4257-aed0-c91ba28db9f4
Historie mezi řádky,Edvard Beneš – padouch nebo hrdina? II. část,9b4403cb-9d3e-4464-a8bd-b42a0d694fa4,2026-06,6,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Historie mezi řádky,Temná druhá republika,b2b1e1b1-46e9-4a2d-958a-4c1350904546,2026-06,6,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Poezie v rytmu,Devátá vlna – Viktor Dyk | Mozaika české poezie: Hlasy a otázky,fb617b52-76ca-423a-8dcc-54c8c99a6302,2026-06,6,673d659a-c4a1-4257-aed0-c91ba28db9f4
Poezie v rytmu,Z věčných dálek – Otokar Březina | Mozaika české poezie: Hlasy a otázky,0cd765b6-8022-429e-b47f-7c97adcd83ef,2026-06,5,673d659a-c4a1-4257-aed0-c91ba28db9f4
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 10: Objevuje se dvounožec,6e779f67-d268-4727-965e-9b9933644419,2026-06,5,122228e9-4fc6-4674-b257-cf90262939ea
Historie mezi řádky,Čeští Němci v roce 1918,6f7601fa-72ce-4e30-84d7-c7aca8b0f54d,2026-06,5,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 8: Ve světě draků a příšer,82bad984-ff3b-4364-9c2b-4a102c5d3d90,2026-06,5,122228e9-4fc6-4674-b257-cf90262939ea
Poezie v rytmu,Splav – Fráňa Šrámek | Mozaika české poezie: Příběhy a obrazy,9559ad0e-cdb2-45ed-95e1-d8df7499714a,2026-06,5,673d659a-c4a1-4257-aed0-c91ba28db9f4
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 9: Obludy ještě nezmizely,e43cbf5e-5c97-45d5-940b-d2f16072bf2a,2026-06,5,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 1: Cestou k jeskyni,f8f64ae5-2007-4649-8f90-d591add2ed84,2026-06,5,122228e9-4fc6-4674-b257-cf90262939ea
Historie mezi řádky,Kudy povedou hranice republiky?,0a1d104e-eeb2-4fac-84b6-d3c6eaf3bcff,2026-06,4,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Pestrá země,"Literatura, jazyky a cestování – Miroslav Černý | Pestrá země",1e35eaed-a4a2-4b51-87d4-5a921373ad6c,2026-06,4,db34815d-cb0d-4955-b702-876ab545034b
Historie mezi řádky,Nacistická propaganda v ČSR,26db35ae-e0cb-4aef-a97d-58071ae3ef55,2026-06,4,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Poezie v rytmu,Za noci březnové – Karel Hlaváček | Mozaika české poezie: Hlasy a otázky,31424636-e39e-4872-a501-505c6c6cc7c1,2026-06,4,673d659a-c4a1-4257-aed0-c91ba28db9f4
Historie mezi řádky,Československá kolonie Togo – mýtus nebo skutečnost?,361531d8-7725-4374-9e32-8609fcf19552,2026-06,4,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Historie mezi řádky,Generál Josef Šnejdárek - velitel senegalských lidojedů,4d724f75-6b49-4706-8c32-604fc159c5b3,2026-06,4,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Pestrá země,Fónická poezie a autofikce – Pavel Novotný | Pestrá země,b7aea8a6-e142-4868-b283-d26f02721fb9,2026-06,4,db34815d-cb0d-4955-b702-876ab545034b
Poezie v rytmu,Poštovní schránka – Jiří Wolker | Mozaika české poezie: Příběhy a obrazy,cc77b5e8-3f68-42c6-b301-86508ccd23b0,2026-06,4,673d659a-c4a1-4257-aed0-c91ba28db9f4
Mariánská listování,Mariánská listování s Evou Chodějovskou - 4. díl,07ac3070-cf95-450e-85a4-1d4803850da1,2026-06,3,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Poezie v rytmu,Poutník – Otakar Theer | Mozaika české poezie: Hlasy a otázky,25ab54eb-3823-4fa7-9330-f37eed835394,2026-06,3,673d659a-c4a1-4257-aed0-c91ba28db9f4
Poezie v rytmu,Lesní studánka – Josef Václav Sládek | Mozaika české poezie: Příběhy a obrazy,2d5a7468-a60c-4904-87fa-404f5086da55,2026-06,3,673d659a-c4a1-4257-aed0-c91ba28db9f4
Poezie v rytmu,Svou violu jsem naladil co možno nejhlouběji – Karel Hlaváček | Mozaika české poezie: Hlasy a otázky,44a3509e-3e7d-4f64-ad8c-c5845be1b31a,2026-06,3,673d659a-c4a1-4257-aed0-c91ba28db9f4
Mariánská listování,Mariánská listování s Helenou Koutnou - 2. díl,481319cd-fc9f-47c5-b7af-64eba9b194ad,2026-06,3,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 37: Pět zajímavých epitafů,4b34014f-c6e1-49c0-8bad-ca917b7321f4,2026-06,3,122228e9-4fc6-4674-b257-cf90262939ea
Mariánská listování,Mariánská listování s manželi Tichotovými - 9. díl,7cf1a5f2-771a-4b0c-8434-9af6373f8cfa,2026-06,3,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Nová vlna,Hledání slov – Jana Šindlerová | Z-ai-mavý spisovatel,84cc2a0e-373b-4dd2-bd42-7d10c62d4661,2026-06,3,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Josef Mach – Tři mrtvoly ve sklepě a jiné | Povídka 1: Tři mrtvoly ve sklepě,a5e59038-113b-4d48-9f85-df2b6c4a90c8,2026-06,3,122228e9-4fc6-4674-b257-cf90262939ea
Pestrá země,Literární rezidence a alternativní scéna – Hana Ludíková | Pestrá země,a69c4253-6889-4667-bf7b-938211437bb1,2026-06,3,db34815d-cb0d-4955-b702-876ab545034b
Nová vlna,Květiny se nevrací – Markéta Fryaufová | Z-ai-mavý spisovatel,ad0f22a4-632f-48c5-a98c-7c98b3bfad8d,2026-06,3,122228e9-4fc6-4674-b257-cf90262939ea
Historie mezi řádky,Byl Adolf Hitler komunista?,b25a9d89-fa4f-43f5-bc61-8926cda60cc7,2026-06,3,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Mariánská listování,Mariánská listování s Ivanou Bozděchovou - 3. díl,be4eb0f9-6272-4491-8102-a50f38d1ad76,2026-06,3,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Nová vlna,"Karel Hádek – Čtení o staré Praze | Kapitola 36: Seance, nebo senzace?",cb63b399-525a-4ffc-9332-8019f8147783,2026-06,3,122228e9-4fc6-4674-b257-cf90262939ea
Mariánská listování,Mariánská listování: Česká škola v Chicagu - 5. díl,d53a5106-02d1-4f85-a08f-024bc2595c2a,2026-06,3,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Poezie v rytmu,Ruce – Otokar Březina | Mozaika české poezie: Hlasy a otázky,dd954f8d-48fa-4f96-bbae-dbc1f80e4fdd,2026-06,3,673d659a-c4a1-4257-aed0-c91ba28db9f4
Mariánská listování,Mariánská listování s Michalem Brožou - 10. díl,e11a5b6f-9e52-4725-a79f-c4e0319f7e3b,2026-06,3,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Historie mezi řádky,Hitlerova cesta k moci - i Hitlera si zvolili demokraticky,eb5ca8ec-14e6-42e0-bfc2-7024697134a8,2026-06,3,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Historie mezi řádky,Od Královce ke Kaliningradu,feca4c44-09bc-4dba-9eaf-0bad07b103dd,2026-06,3,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 35: Zlatá bula ztracena a opět nalezena,0e07a3ff-130b-41c5-8a2a-aed158c0be25,2026-06,2,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 4: Pověsti o Staronové škole,10757da8-7045-403d-8b24-6b81fb482289,2026-06,2,122228e9-4fc6-4674-b257-cf90262939ea
Mariánská listování,Mariánská listování  s Dušanem Neumannem - 11. díl,1c7afb31-2c16-4e84-bd54-6780ea8d49f4,2026-06,2,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 34: Bombardování Prahy Windischgrätzem,2279e539-ef01-4557-9e50-70fa1349b218,2026-06,2,122228e9-4fc6-4674-b257-cf90262939ea
Mariánská listování,Mariánská listování s Janem Smigmatorem - 7. díl,29b70906-88e4-46c0-97ef-8c02fdc4f4b2,2026-06,2,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 32: Praha 1855,56f81ce3-5a6a-4121-962b-26cd27d3463f,2026-06,2,122228e9-4fc6-4674-b257-cf90262939ea
Poezie v rytmu,Pršelo v noci – Karel Hlaváček | Mozaika české poezie: Hlasy a otázky,5955136d-9951-47c4-868e-0a24de81db2a,2026-06,2,673d659a-c4a1-4257-aed0-c91ba28db9f4
Mariánská listování,Mariánská listovaní s Kristýnou Kůstkovou - 1. díl,59602ff3-cd19-4174-b7b8-0b40a7f1ee32,2026-06,2,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 5: Barvířský ostrov,8da482a1-6471-473a-8d9e-39a8691201de,2026-06,2,122228e9-4fc6-4674-b257-cf90262939ea
Pestrá země,Jan Křesadlo – Václav Z. J. Pinkava | Pestrá země,a7c93c4e-095e-46a2-a52c-b73a43c066bc,2026-06,2,db34815d-cb0d-4955-b702-876ab545034b
Nová vlna,Josef Mach – Tři mrtvoly ve sklepě a jiné | Povídka 2: Boží prsty,aa4da08d-577e-4bf3-900b-35c80315cda0,2026-06,2,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 33: Kocourkovské příběhy,ab41c9ce-2496-4332-9cea-b29398e2e0a7,2026-06,2,122228e9-4fc6-4674-b257-cf90262939ea
Mariánská listování,Mariánská listování  s Pavlem Suchanem - 8. díl,b52a7f74-48a4-4651-8f47-da4d65901628,2026-06,2,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 9: Paladium země České,c0f099d5-6c21-4f2f-adbf-3cf6756c52f4,2026-06,2,122228e9-4fc6-4674-b257-cf90262939ea
Mariánská listování,Mariánská listování s Ivanem Pušem - 13.díl,dd63faa0-dc95-429f-91c7-91c2e04cd578,2026-06,2,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Poezie v rytmu,Lucifer – Jiří Karásek ze Lvovic | Mozaika české poezie: Hlasy a otázky,f6ca0260-3ffe-4ecb-bcbc-c0beb8b44c1b,2026-06,2,673d659a-c4a1-4257-aed0-c91ba28db9f4
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 28: Jak přijel do Prahy první vlak,17ae9aa1-a020-4aad-93ab-4390910eff79,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 6: Zahrady za Koňskou branou,21d5add2-7431-462c-93e0-445c91e23672,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Poezie v rytmu,Práce – Josef Hora | Mozaika české poezie: Příběhy a obrazy,2bb45db1-e729-4191-99af-d7419b29aa5b,2026-06,1,673d659a-c4a1-4257-aed0-c91ba28db9f4
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 8: Pražské Jezulátko,4b0d2be4-d298-4fe5-9900-e80f44d44585,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Mariánská listování,Mariánská listování s Rudym Linkou - 6. díl,4ed5392d-7e62-4f3f-b918-9d93bef43b47,2026-06,1,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Poezie v rytmu,Apostrofa zimní – Otokar Březina | Mozaika české poezie: Hlasy a otázky,5d0f65f9-43a8-487f-9dde-b4d2a808b0ba,2026-06,1,673d659a-c4a1-4257-aed0-c91ba28db9f4
Nová vlna,Algoritmus kávy – Petr Šimeček | Z-ai-mavý spisovatel,5ec7de8d-a267-4176-a304-0cefe14d5f11,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Mariánská listování,Mariánská listování se Zdeňkem Pokludou - 14. díl,60f81002-9818-426d-bf72-93612f5e23da,2026-06,1,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 24: O čtyřech oběšencích,6c7b0f52-563a-4fd0-b1e1-473e345dd7c8,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Poezie v rytmu,Balada dětská – Jan Neruda | Mozaika české poezie: Příběhy a obrazy,7176b9f9-301f-47c2-b8d9-b74d7fb3cd4b,2026-06,1,673d659a-c4a1-4257-aed0-c91ba28db9f4
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 7: O Valdštejnském paláci,79301095-8b86-42a9-a7c2-bf3990326908,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 26: Pražská móda empírová,7cea19af-6bc6-49f2-9099-e2759ce9472a,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 11: Židovský průvod,8b9f9b08-0b6c-49bd-9d41-6bbe607e1bf9,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Domovní důvěrník 2.0 – Jiří Krišpin | Z-ai-mavý spisovatel,8e535f50-130b-412c-b16b-d47062a617c3,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 15: Dopis z roku 1819,9b855a54-b63e-4bb9-8c56-847462448076,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 31: O té velké vodě,9ea3830c-ab05-463f-890a-2530e17947b8,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 29: Blahořečení Jana Nepomuckého,a15289e8-080e-4529-9b2e-7414f05307bc,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 10: Dva starobylé domy malostranské,accf8bce-195c-4dc7-b124-fdf8c189202f,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 3: O tandlmarku,b57af140-da5b-438c-9659-1c310485c1d7,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 2: Slavnost v Kanálské zahradě,c04589e0-5d72-45a1-937d-be65724f8dcb,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 16: Panna Maria kontra Jiří z Poděbrad,c85e9c0b-cd03-4080-9f59-1d577aab8604,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 30: Rychtář Vavák vidí korunovaci Leopolda II.,c945436f-c881-437d-9a05-f1564b5d5d69,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 27: Zpěváčkové,cabbd2dc-442c-4d1f-bc69-812c3a79147b,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 14: Papouškové lázně,dd310399-1faa-4e7d-a321-b735e389c235,2026-06,1,122228e9-4fc6-4674-b257-cf90262939ea
Mariánská listování,Mariánská listování s Helenou Koenigsmarkovou - 12. díl,f4958606-5ef2-4579-bf89-9933c427c70e,2026-06,1,0fe8348e-fbb1-43d1-afd5-a519d36aaac9
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 11: O domě U Křížku,9ed1b146-ab8e-4bf2-8c0d-f9f862ff106e,2026-07,16,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 1: O Staroměstském náměstí,8abf3d7c-7f6e-4e7c-b953-eefce1c779fa,2026-07,14,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 4: O paláci Kinských,22c97f41-99b2-4226-aef2-17a368b4faba,2026-07,12,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 2: O staroměstském orloji,6c7a9ca2-ea7d-480d-89d4-5dbb9899cf0c,2026-07,12,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 14: Lov na mamuta,8de37eb3-330a-45b7-ba9c-5e8dd0776c24,2026-07,11,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 14: O kapli svatého Kříže,bc3ebc0e-f50c-4b7d-8272-b883ddcd8980,2026-07,10,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 18: O Králově lázni,c2e3468f-ccc1-4771-a53f-ee283b209d20,2026-07,10,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 12: Chlupatí kamarádi,c6b7f98c-f2f3-4fad-b8de-1c3b06c06e81,2026-07,10,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 15: O klášteře sv. Anny,db9420df-1a03-44a3-90a7-d25b2ebbe5ef,2026-07,10,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 10: O Platýze,e6b344a6-8b10-43cd-a894-21c53f853e87,2026-07,10,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 9: O kotcích,335efa8c-c740-4eba-97be-7bffbdefd4f6,2026-07,9,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Josef Mach – Tři mrtvoly ve sklepě a jiné | Povídka 1: Tři mrtvoly ve sklepě,a5e59038-113b-4d48-9f85-df2b6c4a90c8,2026-07,9,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 15: V pravěké obrazárně,091ae959-3a15-46d9-a30c-ac9da003541e,2026-07,8,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 5: O kostele svatojakubském,2b5bb664-7233-42b4-902a-4253f47bbbf0,2026-07,8,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 20: Zpátky u maminky,32326c36-8f66-4f70-910d-ca0654e059d3,2026-07,8,122228e9-4fc6-4674-b257-cf90262939ea
Poezie v rytmu,Žlutá růže – Viktor Dyk | Mozaika české poezie: Hlasy a otázky,4cc782cd-c088-4e5f-bad0-9b70b5637525,2026-07,8,673d659a-c4a1-4257-aed0-c91ba28db9f4
Pestrá země,Arnošt Lustig 100 let – Eva Lustigová | Pestrá země: Rozhovor ke 100. výročí,8a4732e6-6b00-4673-9483-03027a617873,2026-07,8,db34815d-cb0d-4955-b702-876ab545034b
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 3: O chrámě Týnském,8b89d87d-d9fe-4d14-903d-4033a7d8bd2e,2026-07,8,122228e9-4fc6-4674-b257-cf90262939ea
Historie mezi řádky,Španělská občanská válka,cf65bf9b-7686-4849-893a-aa027cb794c2,2026-07,8,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 16: O zjevení templáře v Liliové ulici,dd4982e5-de0e-4987-9d43-c38f9534b0de,2026-07,8,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 13: Pravěcí gladiátoři,1cac23ca-ecd7-4830-b59b-deb0752a5a6b,2026-07,7,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 13: O domě U Tří divých,69fdddf6-386e-49b1-b39c-83eb78fc9966,2026-07,7,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 12: O domě U Betenglů,fd095342-e072-4fb2-8000-a98d69fbb0db,2026-07,7,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Karel Hádek – Čtení o staré Praze | Kapitola 38: Staropražan vypravuje,02113655-6924-45f3-ba05-5823600c698f,2026-07,6,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 17: O staroměstských mlýnech,43c5df1f-2ffb-40e2-9835-020fe8d4b00e,2026-07,6,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 7: O domě U Hrubého muže,4e36c7cf-92c7-4e61-a7eb-10bf7761ee55,2026-07,6,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 16: Hrůzy bílé smrti,8099da6b-e4b1-4110-9398-e25f08ca94b0,2026-07,6,122228e9-4fc6-4674-b257-cf90262939ea
Historie mezi řádky,Edvard Beneš – padouch nebo hrdina? II. část,9b4403cb-9d3e-4464-a8bd-b42a0d694fa4,2026-07,6,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Pestrá země,Literární rezidence a alternativní scéna – Hana Ludíková | Pestrá země,a69c4253-6889-4667-bf7b-938211437bb1,2026-07,6,db34815d-cb0d-4955-b702-876ab545034b
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 11: První lidé,b4f32b9b-25ad-4021-b743-4a49a5f9afe7,2026-07,6,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 17: V nákolní osadě,c197a609-a842-4256-ac17-3536a0f790ff,2026-07,6,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 8: O Karolinu,c642d956-f4fe-48dc-9676-0b41b8b4f9d1,2026-07,6,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,"V pravěkém světě – Arnošt Caha | Kapitola 19: Sbohem, pravěký světe",c9c49fdf-5419-42ca-b2f7-428af03330bd,2026-07,6,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Staré pověsti pražské – Adolf Wening | Povídka 6: O řeznících staroměstských,eb7b3537-3469-47a4-bb57-516ccf2b66a8,2026-07,6,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,Smyčka osudu – Michaela Liegertová | Z-ai-mavý zločin,0502d352-65e5-461c-ac38-1892f4f5d893,2026-07,5,122228e9-4fc6-4674-b257-cf90262939ea
Pestrá země,"Mouchy, Maribor a fotbalové metafory – Dora Kaprálová | Pestrá země",0f74c6e5-8b59-453b-aa8c-66dae47f710b,2026-07,5,db34815d-cb0d-4955-b702-876ab545034b
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 18: Na hranici,58877201-8e5b-4c16-94cc-99c76bdc213a,2026-07,5,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 3: V pohádkovém světě,6db6aafb-0cda-46b5-92a6-49a66feb0c91,2026-07,5,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 10: Objevuje se dvounožec,6e779f67-d268-4727-965e-9b9933644419,2026-07,5,122228e9-4fc6-4674-b257-cf90262939ea
Nová vlna,V pravěkém světě – Arnošt Caha | Kapitola 8: Ve světě draků a příšer,82bad984-ff3b-4364-9c2b-4a102c5d3d90,2026-07,5,122228e9-4fc6-4674-b257-cf90262939ea
Historie mezi řádky,Edvard Beneš – padouch nebo hrdina? I. část,8d8f31a9-7e24-4067-8a1a-046c01625b58,2026-07,5,c017c8f2-b93f-4d3c-89f9-1dfa9ae7e8b2
Poezie v rytmu,Galantní slavnost – Karel Toman | Mozaika české poezie: Hlasy a otázky,c20ceca6-016a-4012-9053-03218a409b7f,2026-07,5,673d659a-c4a1-4257-aed0-c91ba28db9f4
